"Nom";"Reference_SKU";"Prix_TTC";"Devise";"Disponibilite";"Categorie";"URL_Produit";"URL_Image";"Description"
"Embout de meulage 0.6E pour Stylo electrique D1 et Machine de retrait de colle CJ-1 Pro Maant";"22819";"2.4";"EUR";"Rupture / sur commande";"Outils > Redressement et Ajustement";"https://www.pieces2mobile.com/embout-de-meulage-0-6e-pour-stylo-electrique-d1-et-machine-de-retrait-de-colle-cj-1-pro-maant.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/e/m/embout-de-meulage-0.6e-pour-stylo-electrique-maant-d1.jpg";"Les Embouts de meulage D1 MaAnt, proposés en lot de 5 pièces, sont conçus pour répondre aux besoins des travaux de précision tout en offrant une efficacité accrue sur des surfaces plus larges. Ils constituent un excellent choix pour les utilisateurs recherchant à la fois performance, robustesse et polyvalence. Parfaitement compatibles avec le stylo de polissage et de meulage électrique D1 et la ma..."
"Embout de meulage 1.0K pour Stylo electrique D1 et Machine de retrait de colle CJ-1 Pro Maant";"22816";"3.6";"EUR";"Rupture / sur commande";"Outils > Redressement et Ajustement";"https://www.pieces2mobile.com/embout-de-meulage-1-0k-pour-stylo-electrique-d1-et-machine-de-retrait-de-colle-cj-1-pro-maant.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/e/m/embout-de-meulage-1.0k-pour-stylo-electrique-maant-d1.jpg";""
"Embout de meulage 0.6A pour Stylo electrique D1 et Machine de retrait de colle CJ-1 Pro Maant";"22817";"2.4";"EUR";"Rupture / sur commande";"Outils > Redressement et Ajustement";"https://www.pieces2mobile.com/embout-de-meulage-0-6a-pour-stylo-electrique-d1-et-machine-de-retrait-de-colle-cj-1-pro-maant.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/e/m/embout-de-meulage-0.6a-pour-stylo-electrique-maant-d1_1.jpg";""
"Embout de meulage 0.2A pour Stylo electrique D1 et Machine de retrait de colle CJ-1 Pro Maant";"22815";"2.4";"EUR";"Rupture / sur commande";"Outils > Redressement et Ajustement";"https://www.pieces2mobile.com/embout-de-meulage-0-2a-pour-stylo-electrique-d1-et-machine-de-retrait-de-colle-cj-1-pro-maant.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/e/m/embout-de-meulage-0.2a-pour-stylo-electrique-maant-d1.jpg";"Les embouts de meulage pointe fine D1 MaAnt sont spécialement conçus pour les travaux nécessitant une extrême finesse et une grande précision. Proposés en lot de 5 pièces, ils représentent une solution idéale pour les professionnels et les passionnés recherchant un niveau de détail très élevé dans leurs interventions. Parfaitement compatibles avec le stylo de polissage et de meulage électrique D1 ..."
"Embout de meulage 4.0K pour Stylo electrique D1 et Machine de retrait de colle CJ-1 Pro Maant";"22813";"2.4";"EUR";"Rupture / sur commande";"Outils > Redressement et Ajustement";"https://www.pieces2mobile.com/embout-de-meulage-4-0k-pour-stylo-electrique-d1-et-machine-de-retrait-de-colle-cj-1-pro-maant.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/e/m/embout-de-meulage-4.0k-pour-stylo-electrique-maant-d1.jpg";"Les embouts de meulage MaAnt sont spécialement conçus pour offrir une précision optimale dans les travaux de découpe et de polissage. Vendus en lot de 5 pièces, ces accessoires sont parfaitement adaptés aux utilisateurs recherchant performance, fiabilité et finesse d’exécution dans leurs manipulations. Compatibles avec le stylo de polissage et de meulage électrique D1 et la Machine de retrait de c..."
"Ruban de masquage haute température en polyimide (5 mm)";"6263";"1.58";"EUR";"Rupture / sur commande";"Outils > Colle, Adhésif et Dissolvant > Adhésif";"https://www.pieces2mobile.com/ruban-de-masquage-haute-temperature-en-polyimide-5-mm.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/r/u/ruban-thermique-moyen.jpg";"Rubans adh&eacute;sifs (produits de masquage) en polyimide pour des applications de traitement de surface en tr&egrave;s haute temp&eacute;rature. Le ruban polyimide r&eacute;siste &agrave; 260&deg;C en constant et peut &ecirc;tre utilis&eacute; avec succ&egrave;s jusqu&rsquo;&agrave; 370&deg;C pour de courtes p&eacute;riodes. Parfait pour isoler les pi&egrave;ces d'un mobile pendant la soudure."
"Câble de Réparation & Diagnostic Magico 7-en-1 OLED iPhone & Samsung M01";"23408";"21.26";"EUR";"En stock";"Outils > Testeur et Alimentation  > Testeur carte mère";"https://www.pieces2mobile.com/magico-7in1-bootkey-m01-outil-de-diagnostic-et-reparation-intelligente-pour-smartphones.html";"https://www.pieces2mobile.com/media/catalog/product/placeholder/default/pieces2mobile-photo-generique-piece-mobile.jpg";"Simplifiez vos diagnostics et vos flashs avec l'outil intelligent Magicoteam M01 7-en-1 Chez pieces2mobile, votre spécialiste en pièces détachées et outillage de réparation pour techniciens, nous sélectionnons des équipements innovants conçus pour maximiser l'efficacité de votre atelier. L'outil de diagnostic et câble de réparation Magicoteam M01 rassemble les fonctionnalités de 7 câbles spécialis..."
"Pate à souder nano 183°C 2UUL";"14520";"3.92";"EUR";"Rupture / sur commande";"Outils > Consommable > Soudure";"https://www.pieces2mobile.com/pate-a-souder-nano-183-c-2uul.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/p/a/pate-a-souder-2uul.jpg";""
"Ruban de masquage haute température en polyimide (3 mm)";"6261";"0.96";"EUR";"Rupture / sur commande";"Outils > Colle, Adhésif et Dissolvant > Adhésif";"https://www.pieces2mobile.com/ruban-de-masquage-haute-temperature-en-polyimide-3-mm.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/r/u/ruban-thermique-petit_2.jpg";"Rubans adh&eacute;sifs (produits de masquage) en polyimide pour des applications de traitement de surface en tr&egrave;s haute temp&eacute;rature. Le ruban polyimide r&eacute;siste &agrave; 260&deg;C en constant et peut &ecirc;tre utilis&eacute; avec succ&egrave;s jusqu&rsquo;&agrave; 370&deg;C pour de courtes p&eacute;riodes. Parfait pour isoler les pi&egrave;ces d'un mobile pendant la soudure."
"Tapis isolant et thermique Maant G1 Rouge";"21357";"12";"EUR";"En stock";"Outils > Autres > Tapis Isolant";"https://www.pieces2mobile.com/tapis-isolant-et-thermique-maant-g1-rouge.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/t/a/tapis-isolant-thermique-maant-g1-rouge1.jpg";"Le tapis d’isolation thermique MAANT G1 est un accessoire indispensable pour tous les professionnels et passionnés de réparation électronique. Conçu en silicone résistant aux hautes températures, il protège efficacement votre plan de travail contre la chaleur, les brûlures, les chocs et les rayures. Sa composition de haute qualité lui permet de supporter l’utilisation d’un fer à souder, d’un pisto..."
"Découpeuse Laser avec extracteur de fumée Blue Light Forward";"13860";"828";"EUR";"Rupture / sur commande";"Outils > Machine > Laser";"https://www.pieces2mobile.com/decoupeuse-laser-avec-extracteur-de-fumee-blue-light-forward.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/b/l/blue_laser_machine.jpg";"Découpeuse Laser avec extracteur de fumée Blue Light Forward : Pour une Réparation de smartphones révolutionnée 1. Introduction à la Révolution technologique La Découpeuse Laser avec extracteur de fumée Blue Light Forward incarne l’innovation dans le domaine de la réparation de vitre arrière de téléphones. Cette machine de séparation laser de pointe, spécialement conçue pour le décollage des vitre..."
"Tapis chauffant pour ouverture d’écran Sunshine LS3 SE 11""";"21841";"24";"EUR";"En stock";"Outils > Machine > Décolleuse d'écran";"https://www.pieces2mobile.com/tapis-chauffant-pour-separateur-d-ecran-lcd-sunshine-ls3-se-11-pouces.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/t/a/tapis-pour-separateur-d_ecran-lcd-sunshine-ls3-se-11-pouces-1.jpg";"Le SUNSHINE LS3 SE est un tapis chauffant intelligent conçu pour faciliter la réparation d’écrans LCD de téléphones et tablettes. Il combine chauffage et séparation pour ramollir la colle et simplifier le démontage. Sa température est réglable de 40 °C à 120 °C avec 13 niveaux de précision, et son cœur de chauffe en U assure une chaleur rapide et uniforme sur toute la surface. Le tapis mémorise au..."
"Chiffon Antistatique (x100) Polyester 15 × 15cm Best 9005";"22748";"7.2";"EUR";"En stock";"Outils > Autres";"https://www.pieces2mobile.com/chiffon-antistatique-x100-polyester-15-15cm-best-9005.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/c/h/chiffon-antistatique-x100-polyester-15-_-15cm_1.jpg";"Nettoyer facilement tous vos appareils electronqiues avec ce chiffon sp&eacute;cial. Avec sa mati&egrave;re en Polyester et sa propr&eacute;t&eacute; antistatique, il ne peluche pas et vous offre une coniditon de nettoyage otpimum.Avec Pi&egrave;ces2Mobile, r&eacute;glez vos probl&egrave;mes de mobile simplement."
"Tournevis électrique multifonction Maant L5 Pro";"18850";"30.96";"EUR";"Rupture / sur commande";"Outils > Démontage - Montage > Tournevis";"https://www.pieces2mobile.com/tournevis-electrique-multifonction-maant-l5-pro.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/t/o/tournevis-electrique-multifonction-maant-l5-pro-1.jpg";"Le L5 Pro All-Rounder est un tournevis électrique multifonction de haute performance, conçu spécifiquement pour répondre à tous vos besoins en matière de bricolage, d’électronique et de réparation. Que vous soyez un professionnel ou un amateur de bricolage, cet outil est l'allié parfait pour réaliser des travaux de précision. Performance et Autonomie Doté d'une endurance impressionnante, le L5 Pro..."
"Chiffon Antistatique (x100) Polyester 23 × 23cm";"22749";"7.2";"EUR";"En stock";"Outils > Autres";"https://www.pieces2mobile.com/chiffon-antistatique-x100-polyester-23-23cm.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/c/h/chiffon-antistatique-x100-polyester-23-_-23cm.jpg";"Nettoyer facilement tous vos appareils electronqiues avec ce chiffon sp&eacute;cial. Avec sa mati&egrave;re en Polyester et sa propr&eacute;t&eacute; antistatique, il ne peluche pas et vous offre une coniditon de nettoyage otpimum.Avec Pi&egrave;ces2Mobile, r&eacute;glez vos probl&egrave;mes de mobile simplement."
"Ruban de masquage haute température en polyimide (30 mm)";"6262";"3.16";"EUR";"Rupture / sur commande";"Outils > Colle, Adhésif et Dissolvant > Adhésif";"https://www.pieces2mobile.com/ruban-de-masquage-haute-temperature-en-polyimide-30-mm.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/r/u/ruban-thermique-grande_1.jpg";"Rubans adh&eacute;sifs (produits de masquage) en polyimide pour des applications de traitement de surface en tr&egrave;s haute temp&eacute;rature. Le ruban polyimide r&eacute;siste &agrave; 260&deg;C en constant et peut &ecirc;tre utilis&eacute; avec succ&egrave;s jusqu&rsquo;&agrave; 370&deg;C pour de courtes p&eacute;riodes. Parfait pour isoler les pi&egrave;ces d'un mobile pendant la soudure."
"Stencil plaque de rebillage carte mère Amaoe iPhone 11-17 (IPDY:1 V7.0) 0,12mm";"21986";"3.6";"EUR";"Rupture / sur commande";"Outils > Soudure > Plaque de rebillage";"https://www.pieces2mobile.com/stencil-plaque-de-rebillage-carte-mere-amaoe-ip11-17-ipdy-1-v7-0-0-12mm.html";"https://www.pieces2mobile.com/media/catalog/product/cache/08ce6ea9b7ea9e423fa7c2e2ae0fab3c/s/t/stencil-plaque-de-rebillage-carte-mere-amaoe-ip11-17-ipdy1-v7.0-0_12mm.jpg";"La plaque de rebillage AMAOE IPDY:1 v7.0 est spécialement conçue pour le rebillage des composants BGA sur carte mère. Elle est compatible avec les iPhone 11-17 , ce qui en fait un outil adapté aux réparations précises de ce smartphone. Il s’agit d’une plaque de rebillage baseband (BB) fabriquée en acier inoxydable haute résistance, offrant une découpe de haute précision pour un alignement parfait ..."
